Title,Artist,cnt
기대해,걸스데이(Girl's Day),14.0
한여름날의 꿈 (duet with 옥주현),SG워너비,14.0
사랑이 지나가면,아이유(IU),14.0
무지개,루시드 폴(Lucid Fall),14.0
Love is coffee (맥심 광고 삽입곡),강균성 [노을],14.0
Just The Two Of Us,어반 자카파(Urban Zakapa),14.0
NoNoNo,에이핑크(Apink),14.0
그 여름날 (Live ver.),달콤한 소금,14.0
습관,롤러코스터(Rollercoaster),14.0
아파 (Slow),투애니원(2NE1),14.0
Hold The Line,조pd(ZoPD),14.0
Rachel,타루(Taru),14.0
Something,걸스데이(Girl's Day),14.0
취미는 사랑 (Album ver.),가을방학,14.0
봄날은 간다 - 영화 '봄날은 간다' 中에서,김윤아,14.0
봄 사랑 벚꽃 말고,하이포(HIGH4),14.0
Don't Call It Puppy Love,라이너스의 담요(Linus' Blanket),14.0
여름안에서 (Remix ver.),서연,14.0
첫사랑 자전거,아침(Achime),14.0
사랑해 바보야 (feat. 윤도현),강채이,14.0
그대에게,강아솔,14.0
사랑해 사랑해,2AM,14.0
Some Days I Forget,Gwyneth Herbert(기네스 허버트),14.0
듣고 있어?,스윙스(Swings),14.0
내겐 그대만 있으면 돼요 (Original Song. Herz Analog),어른아이(Adultchild),14.0
낭만 고양이,체리필터(Cherry Filter),14.0
들었다 놨다 (Love Actually),써니힐(Sunny Hill),14.0
넘버나인 (No.9),티아라(T-ara),14.0
Beautiful Day,바닐라 어쿠스틱(Vanilla Acoustic),14.0
Rainy Day (With 서영은),노블레스(Noblesse),14.0
좀 걷자 (feat. 개리),정인,14.0
흔들어 주세요,철싸(노홍철 & 싸이),14.0
사랑했던 이유만으로,빛과 소금,14.0
후유증,제국의아이들[ZE:A],14.0
Fixing A Broken Heart (맥스웰 하우스 조승우편),Indecent Obsession(인디센트 옵세션),14.0
Day By Day,애즈 원(As One),14.0
홍대앞에 눈이 내리면,윤건,14.0
Darling,걸스데이(Girl's Day),14.0
So Cool (쏘쿨),씨스타(Sistar),14.0
연인,김연우,14.0
고백,델리 스파이스(Deli Spice),14.0
열정 (Remake),코요태,14.0
화분 (커피프린스 1호점),러브홀릭(Loveholic),14.0
연애의 시작,이석훈 [SG워너비],14.0
Billie Jean,윈터플레이(Winterplay),14.0
화분 (알렉스 ver.) ('우리 결혼했어요' 삽입곡),알렉스(Alex) [클래지콰이],14.0
봄봄봄,로이킴,14.0
겁이 나서 (With 백지영),나윤권,14.0
연(捐),빅마마(Big Mama),14.0
"걷자, 집앞이야 (feat. 주예인)",스무살,14.0
우산,윤하(Younha/ユンナ),14.0
여행을 떠나요,SMTown,14.0
넋,40(포티),14.0
여행,올라이즈 밴드(All Lies Band),14.0
너의 의미 (feat. 김창완),아이유(IU),14.0
거짓말 거짓말 거짓말,이적,14.0
더 좋아,김지수,14.0
중독된 사랑,조장혁,14.0
여우야,성시경,14.0
바캉스 (Vacance),에프엑스(f(x)),14.0
복숭아,아이유(IU),14.0
My Love,이승철,14.0
그대만 있다면 (어느 멋진 날),러브홀릭(Loveholic),14.0
안을까 말까,of 비스트(윤두준 & 이기광 & 용준형),14.0
내 눈물모아,서지원,14.0
"Hello! Summer! (SMTown (강타, 문희준, Shoo, Fly To The Sky, BoA, Dana,)",플라이 투 더 스카이(Fly To The Sky),14.0
가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,14.0
빠빠빠,크레용팝(Crayon Pop),14.0
제주도의 푸른 밤,성시경,14.0
야생화,박효신,14.0
비의 랩소디 (Live),최재훈,14.0
Give It To Me,씨스타(Sistar),14.0
이 비가 그치면,도원경,14.0
단발머리 (Short Hair),에이오에이(AOA),14.0
농담 반 진담 반,슈가볼(Sugarbowl),14.0
애타는 마음,울랄라세션(Ulala Session),14.0
BUBIBU (Remix ver.),에이핑크(Apink),14.0
첫 데이트,스윗소로우(SWEET SORROW),14.0
"사이 (feat. 선예, 예은 Of Wondergirls & Pdogg)",에이트(8Eight),14.0
내 눈에는 (feat. 이재훈),싸이(Psy),14.0
러블리 데이,파니니(Panini),14.0
