Rank,Title,Artist,Date
80,그땐 그땐 그땐,슈프림팀(Supreme Team),20150712
81,Sweeter,프린세스 디지즈(Princess Disease),20150712
82,여름밤의 꿈,아이유(IU),20150712
83,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (feat. 정인)",리쌍(Leessang),20150712
84,감기,이기찬,20150712
85,안녕이라고 말하지마,다비치,20150712
86,어른아이,로지 피피(RossyPP),20150712
87,끌림,공기남녀,20150712
88,Something,걸스데이(Girl's Day),20150712
89,"입장정리 (feat. 최자, Simon D)",프라이머리(Primary),20150712
90,내 여자라니까,이승기,20150712
91,뻔한 멜로디 (feat. Crush),Zion.T,20150712
92,립스틱 (Lipstick),오렌지캬라멜(Orange Caramel),20150712
93,Twist King,터보(Turbo),20150712
94,이 밤이 지나면,임재범,20150712
95,Bounce,조용필,20150712
96,Holiday (With 투앤비),애즈 원(As One),20150712
97,Whoz That Girl,EXID(이엑스아이디),20150712
98,비오는 거리,서영은,20150712
99,넌 감동이었어,성시경,20150712
100,비가 온다,강승윤 [WINNER],20150712
1,너의 의미 (feat. 김창완),아이유(IU),20150713
2,한여름밤의 꿀,산이(San E),20150713
3,벌써 1년,윤건,20150713
4,금요일에 만나요 (feat. 장이정 Of History),아이유(IU),20150713
5,썸 (feat. 릴보이 Of 긱스),소유,20150713
6,까탈레나 (Catallena),오렌지캬라멜(Orange Caramel),20150713
7,"눈, 코, 입",태양,20150713
8,NoNoNo,에이핑크(Apink),20150713
9,널 위한 노래,어쿠스틱 콜라보(Acoustic Collabo),20150713
10,야생화,박효신,20150713
11,Hot Summer,에프엑스(f(x)),20150713
12,My Love,이승철,20150713
13,봄 사랑 벚꽃 말고,하이포(HIGH4),20150713
14,단발머리 (Short Hair),에이오에이(AOA),20150713
15,나의 옛날이야기,아이유(IU),20150713
16,그 중에 그대를 만나,이선희,20150713
17,Sweeter,프린세스 디지즈(Princess Disease),20150713
18,둘이서,한살차이,20150713
19,"Love (feat. Bumkey, Paloalto)",프라이머리(Primary),20150713
20,기대해,걸스데이(Girl's Day),20150713
21,Trouble Maker,트러블메이커(Troublemaker),20150713
22,별 짓 다해봤는데,알리(Ali),20150713
23,농담 반 진담 반,슈가볼(Sugarbowl),20150713
24,처음엔 사랑이란게,버스커 버스커(Busker Busker),20150713
25,"걷자, 집앞이야 (feat. 주예인)",스무살,20150713
26,Mr.Chu (On Stage),에이핑크(Apink),20150713
27,카페남,초콜렛 박스(Chocolate Box),20150713
28,삐딱하게 (Crooked),G-DRAGON,20150713
29,빨래,이적,20150713
30,너 사용법,에디킴,20150713
31,STEP,카라(Kara),20150713
32,장마,정인,20150713
33,해변의 여인,쿨(COOL),20150713
34,와일드 (Wild),나인뮤지스(Nine Muses),20150713
35,오늘부터 1일 (Day 1),케이윌(K.Will),20150713
36,중독된 사랑,조장혁,20150713
37,넘버나인 (No.9),티아라(T-ara),20150713
38,B.B.B (Big Baby Baby),달샤벳(Dal★shabet),20150713
39,살다가 한번쯤,포맨,20150713
40,심장이 없어,에이트(8Eight),20150713
41,애타는 마음,울랄라세션(Ulala Session),20150713
42,빠빠빠,크레용팝(Crayon Pop),20150713
43,Style,라니아(Rania),20150713
44,짧은 치마 (Miniskirt),에이오에이(AOA),20150713
45,안아줘,정준일 [메이트],20150713
46,끌림,공기남녀,20150713
47,붉은 노을,BIGBANG,20150713
48,Can't Nobody,투애니원(2NE1),20150713
49,Give It To Me,씨스타(Sistar),20150713
50,비를 내려줘요,린(LYn),20150713
51,목소리 (feat. 정기고),스웨덴세탁소,20150713
52,So Cool (쏘쿨),씨스타(Sistar),20150713
53,죽고 싶단 말 밖에,허각,20150713
54,나 요즘,바닐라 어쿠스틱(Vanilla Acoustic),20150713
55,밀당의 고수,에디킴,20150713
56,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (feat. 정인)",리쌍(Leessang),20150713
57,그녀는 날 사랑하지 않아 (Remastering ver.),제이벨(J BEL),20150713
58,여행,제이벨(J BEL),20150713
59,넌 나 어때,406호 프로젝트,20150713
60,사랑은 언제나 목마르다,이영현,20150713
61,기억나지 않는 새로운,제이벨(J BEL),20150713
62,어른아이,로지 피피(RossyPP),20150713
63,Idealistic Real,제이벨(J BEL),20150713
64,뭐해? (Piano ver.),신용재 [4men],20150713
65,1999 사랑 (부제: 흑야애(黑夜愛)),제이벨(J BEL),20150713
66,그녀는 날 사랑하지 않아,제이벨(J BEL),20150713
67,날 그만 잊어요,거미,20150713
68,"입장정리 (feat. 최자, Simon D)",프라이머리(Primary),20150713
69,200%,악동뮤지션(AKMU),20150713
70,편지,김광진,20150713
71,우산,윤하(Younha/ユンナ),20150713
72,잘못된 만남,김건모,20150713
73,거짓말 거짓말 거짓말,이적,20150713
74,넌 감동이었어,성시경,20150713
75,딱 한마디만 해줄래,자람 프로젝트(Jaram Project),20150713
76,딱좋아,참깨와 솜사탕,20150713
77,대화법,원 펀치(One Punch),20150713
78,하루 종일 비가 내렸어,디아(Dia) [키스 & 크라이],20150713
79,사이드미러걸 (feat. 산체스 Of 팬텀),루이 (긱스),20150713
80,잠 못 드는 밤 비는 내리고 (박광현 <잠도 오지 않는 밤에> 삽입),김건모,20150713
81,1월부터 6월까지,윤종신,20150713
82,Rain,박혜경,20150713
83,널 어쩌면 좋을까,김예림 [투개월],20150713
84,까만안경,이루(Eru),20150713
85,안녕이라고 말하지마,다비치,20150713
86,Give Love,악동뮤지션(AKMU),20150713
87,여름 밤 탓,슈가볼(Sugarbowl),20150713
88,Hush (Party ver.),미쓰 에이(miss A),20150713
89,Rain,이적,20150713
90,붙잡고도,노을,20150713
91,그게 아니고,10cm(십센치),20150713
92,빨간우산,김건모,20150713
93,고래의 꿈 (Falling In Love Again) (feat. 김영근 - Bobby'S Father),바비 킴(Bobby Kim),20150713
94,아빙아빙 (Abing Abing),오렌지캬라멜(Orange Caramel),20150713
95,봄봄봄,로이킴,20150713
96,우산 (feat. 윤하),에픽 하이(Epik High),20150713
97,뻔한 멜로디 (feat. Crush),Zion.T,20150713
98,그런 사람 또 없습니다,이승철,20150713
99,Come Back Home,투애니원(2NE1),20150713
100,슬픔활용법,김범수,20150713
1,너의 의미 (feat. 김창완),아이유(IU),20150714
2,한여름밤의 꿀,산이(San E),20150714
3,금요일에 만나요 (feat. 장이정 Of History),아이유(IU),20150714
4,벌써 1년,윤건,20150714
5,까탈레나 (Catallena),오렌지캬라멜(Orange Caramel),20150714
6,썸 (feat. 릴보이 Of 긱스),소유,20150714
7,야생화,박효신,20150714
8,NoNoNo,에이핑크(Apink),20150714
9,Hot Summer,에프엑스(f(x)),20150714
10,My Love,이승철,20150714
11,"눈, 코, 입",태양,20150714
12,오늘부터 1일 (Day 1),케이윌(K.Will),20150714
13,단발머리 (Short Hair),에이오에이(AOA),20150714
14,그 중에 그대를 만나,이선희,20150714
15,처음엔 사랑이란게,버스커 버스커(Busker Busker),20150714
16,기대해,걸스데이(Girl's Day),20150714
17,Trouble Maker,트러블메이커(Troublemaker),20150714
18,B.B.B (Big Baby Baby),달샤벳(Dal★shabet),20150714
19,봄 사랑 벚꽃 말고,하이포(HIGH4),20150714
20,So Cool (쏘쿨),씨스타(Sistar),20150714
21,해변의 여인,쿨(COOL),20150714
22,애타는 마음,울랄라세션(Ulala Session),20150714
23,삐딱하게 (Crooked),G-DRAGON,20150714
24,STEP,카라(Kara),20150714
25,와일드 (Wild),나인뮤지스(Nine Muses),20150714
26,넘버나인 (No.9),티아라(T-ara),20150714
27,Can't Nobody,투애니원(2NE1),20150714
28,나의 옛날이야기,아이유(IU),20150714
29,"걷자, 집앞이야 (feat. 주예인)",스무살,20150714
30,Style,라니아(Rania),20150714
31,Mr.Chu (On Stage),에이핑크(Apink),20150714
32,빠빠빠,크레용팝(Crayon Pop),20150714
33,별 짓 다해봤는데,알리(Ali),20150714
34,Hush (Party ver.),미쓰 에이(miss A),20150714
35,농담 반 진담 반,슈가볼(Sugarbowl),20150714
36,"1,2,3,4 (원,투,쓰리,포)",이하이,20150714
37,짧은 치마 (Miniskirt),에이오에이(AOA),20150714
38,Give It To Me,씨스타(Sistar),20150714
39,뜨거운 안녕 (feat. 성시경),싸이(Psy),20150714
40,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (feat. 정인)",리쌍(Leessang),20150714
41,너를 원해 (feat. Beenzino),정기고(Junggigo),20150714
42,너 사용법,에디킴,20150714
43,널 위한 노래,어쿠스틱 콜라보(Acoustic Collabo),20150714
44,아빙아빙 (Abing Abing),오렌지캬라멜(Orange Caramel),20150714
45,Midnight (별 헤는 밤),비스트(Beast),20150714
46,처음 그 느낌처럼,솔지 [EXID],20150714
47,Brown City,브라운 아이드 소울(Brown Eyed Soul),20150714
48,고래의 꿈 (Falling In Love Again) (feat. 김영근 - Bobby'S Father),바비 킴(Bobby Kim),20150714
49,편지,김광진,20150714
50,봄봄봄,로이킴,20150714
51,장마,정인,20150714
52,살다가 한번쯤,포맨,20150714
53,산책,이지형,20150714
54,동경소녀 (feat. 옥상달빛 김윤주),요조(Yozoh),20150714
55,Whoz That Girl,EXID(이엑스아이디),20150714
56,사랑에 빠지고 싶다,김조한,20150714
57,끌림,공기남녀,20150714
58,거짓말 거짓말 거짓말,이적,20150714
59,200%,악동뮤지션(AKMU),20150714
60,밀당의 고수,에디킴,20150714
61,죽을 만큼 아파서 (feat. 멜로우),MC 몽,20150714
62,"입장정리 (feat. 최자, Simon D)",프라이머리(Primary),20150714
63,비를 내려줘요,린(LYn),20150714
64,이름이 뭐예요?,포미닛(4minute),20150714
65,빨래,이적,20150714
66,Missing You,플라이 투 더 스카이(Fly To The Sky),20150714
67,심장이 없어,에이트(8Eight),20150714
68,Tonight,스피카(SPICA),20150714
69,뛰뛰빵빵,비투비(BTOB),20150714
70,여름밤,헤르쯔 아날로그(Herz Analog),20150714
71,Viva 청춘,딕펑스(Dick Punks),20150714
72,그대를 사랑하는 10가지 이유,이석훈 [SG워너비],20150714
73,괜찮아 떠나,스윗소로우(SWEET SORROW),20150714
74,립스틱 (Lipstick),오렌지캬라멜(Orange Caramel),20150714
75,내가 제일 잘 나가,투애니원(2NE1),20150714
76,카페남,초콜렛 박스(Chocolate Box),20150714
77,키친,이소은,20150714
78,우산,윤하(Younha/ユンナ),20150714
79,Aqua Man,빈지노(Beenzino),20150714
80,뻔한 멜로디 (feat. Crush),Zion.T,20150714
81,으르렁 (Growl),EXO,20150714
82,둘이서,한살차이,20150714
83,여름이야기 (Original ver.),DJ DOC,20150714
84,좋아요~,불독맨션(Bulldogmansion),20150714
85,Sweeter,프린세스 디지즈(Princess Disease),20150714
86,사람냄새,정인,20150714
87,날 그만 잊어요,거미,20150714
88,뭐해? (Piano ver.),신용재 [4men],20150714
89,사랑은 언제나 목마르다,이영현,20150714
90,넌 감동이었어,성시경,20150714
91,시간을 거슬러,원 모어 찬스(one more chance),20150714
92,감기,이기찬,20150714
93,Mr.애매모호,마마무(Mamamoo),20150714
94,Something,걸스데이(Girl's Day),20150714
95,이 밤이 지나면,임재범,20150714
96,죽고 싶단 말 밖에,허각,20150714
97,어른아이,로지 피피(RossyPP),20150714
98,넌 나 어때,406호 프로젝트,20150714
99,Give Love,악동뮤지션(AKMU),20150714
100,나 요즘,바닐라 어쿠스틱(Vanilla Acoustic),20150714
1,벌써 1년,윤건,20150715
2,처음엔 사랑이란게,버스커 버스커(Busker Busker),20150715
